project_id,month,snapshot_date,physical_progress_pct,financial_progress_pct,cumulative_expenditure,revised_cost,cost_overrun_to_date_pct,revised_end_date,completion_date,schedule_slip_months
PRJ-0183,July,2026-07-15,81.28,88.41,1989.89,2232.42,-0.81,2035-10-06,,3.46
PRJ-0184,Feb,2026-02-15,11.23,16.13,105.63,778.66,18.93,2033-03-18,,15.94
PRJ-0184,March,2026-03-15,22.47,23.99,157.03,754.57,15.25,2033-05-18,,17.7
PRJ-0184,April,2026-04-15,33.7,28.69,187.86,757.3,15.67,2032-12-18,,12.91
PRJ-0184,May,2026-05-15,44.94,43.87,287.19,715.64,9.31,2032-12-18,,13.07
PRJ-0184,June,2026-06-15,56.17,49.69,325.35,687.98,5.08,2032-04-18,,5.38
PRJ-0184,July,2026-07-15,61.13,63.61,416.46,585.67,-10.54,2032-01-18,,1.85
PRJ-0185,Feb,2026-02-15,14.88,8.54,165.86,2698.22,38.92,2033-06-24,,23.9
PRJ-0185,March,2026-03-15,29.76,31.78,617.3,2544.38,31.0,2033-03-24,,20.83
PRJ-0185,April,2026-04-15,44.64,42.5,825.48,2522.82,29.89,2033-01-24,,18.96
PRJ-0185,May,2026-05-15,59.52,52.95,1028.4,2431.41,25.19,2032-09-24,,14.9
PRJ-0185,June,2026-06-15,63.47,62.43,1212.6,3478.87,79.12,2033-12-24,,29.65
PRJ-0185,July,2026-07-15,63.47,58.67,1139.51,1763.98,-9.18,2031-07-24,,0.81
PRJ-0186,Feb,2026-02-15,7.99,3.64,23.82,885.72,35.5,2032-05-27,,25.5
PRJ-0186,March,2026-03-15,15.98,13.28,86.81,842.23,28.84,2031-10-27,,19.0
PRJ-0186,April,2026-04-15,23.97,25.26,165.13,819.49,25.36,2031-10-27,,18.97
PRJ-0186,May,2026-05-15,31.96,26.64,174.14,788.99,20.7,2031-08-27,,16.87
PRJ-0186,June,2026-06-15,39.95,44.6,291.51,1422.13,117.56,2034-02-27,,46.94
PRJ-0186,July,2026-07-15,47.94,47.8,312.48,448.94,-31.32,2030-03-27,,0.0
PRJ-0187,Feb,2026-02-15,7.37,9.87,626.15,7659.92,20.73,2031-06-16,,20.17
PRJ-0187,March,2026-03-15,14.74,14.1,894.58,7465.41,17.66,2030-12-16,,14.29
PRJ-0187,April,2026-04-15,22.12,18.21,1155.7,7272.49,14.62,2031-01-16,,15.44
PRJ-0187,May,2026-05-15,29.49,35.39,2245.74,7192.55,13.36,2030-12-16,,13.88
PRJ-0187,June,2026-06-15,36.86,35.67,2263.26,8917.92,40.55,2031-07-16,,20.81
PRJ-0187,July,2026-07-15,44.23,42.69,2708.32,6073.61,-4.27,2030-04-16,,5.73
PRJ-0188,Feb,2026-02-15,1.49,0.48,6.62,3902.87,180.0,2040-04-09,,70.11
PRJ-0188,March,2026-03-15,2.99,0.81,11.27,3902.87,180.0,2040-10-09,,76.21
PRJ-0188,April,2026-04-15,4.48,2.08,28.95,3902.87,180.0,2040-10-09,,75.64
PRJ-0188,May,2026-05-15,4.84,1.77,24.68,3646.81,161.63,2040-01-09,,67.0
PRJ-0188,June,2026-06-15,0.55,0.0,0.0,3271.09,134.67,2039-04-09,,57.59
PRJ-0188,July,2026-07-15,3.54,0.0,0.0,723.28,-48.11,2034-06-09,,0.0
PRJ-0189,Feb,2026-02-15,14.61,13.0,1794.49,17963.01,30.09,2036-06-07,,20.93
PRJ-0189,March,2026-03-15,29.22,32.47,4483.03,17927.42,29.83,2036-02-07,,16.96
PRJ-0189,April,2026-04-15,43.83,46.39,6405.39,17275.74,25.11,2035-11-07,,13.92
PRJ-0189,May,2026-05-15,58.44,57.79,7980.38,16894.11,22.35,2035-07-07,,9.99
PRJ-0189,June,2026-06-15,73.04,73.91,10206.04,18987.84,37.51,2036-01-07,,15.91
PRJ-0189,July,2026-07-15,87.65,84.78,11706.27,12662.19,-8.3,2034-09-07,,0.0
PRJ-0190,Feb,2026-02-15,21.78,24.19,732.28,3420.11,12.96,2034-08-11,,11.51
PRJ-0190,March,2026-03-15,43.55,50.23,1520.94,3420.72,12.98,2034-11-11,,14.74
PRJ-0190,April,2026-04-15,65.33,66.68,2018.84,3480.34,14.95,2034-03-11,,7.38
PRJ-0190,May,2026-05-15,87.1,86.47,2618.15,3464.29,14.42,2034-04-11,,7.71
PRJ-0190,June,2026-06-15,97.82,97.13,2940.83,3399.62,12.28,2034-01-11,,4.89
PRJ-0190,July,2026-07-15,97.82,99.5,3012.65,3347.96,10.57,2033-11-11,,2.8
PRJ-0191,Feb,2026-02-15,10.28,11.06,790.65,8395.5,17.47,2032-06-24,,18.61
PRJ-0191,March,2026-03-15,20.56,14.3,1022.22,8268.34,15.69,2032-03-24,,16.27
PRJ-0191,April,2026-04-15,30.84,30.51,2180.31,8311.67,16.3,2032-02-24,,14.81
PRJ-0191,May,2026-05-15,41.12,37.73,2696.77,7959.08,11.36,2031-12-24,,13.1
PRJ-0191,June,2026-06-15,51.4,53.36,3813.39,9763.87,36.62,2032-09-24,,21.65
PRJ-0191,July,2026-07-15,61.67,59.47,4250.03,6649.71,-6.96,2031-01-24,,2.48
PRJ-0192,Feb,2026-02-15,25.15,24.4,73.84,319.52,5.57,2036-11-10,,9.5
PRJ-0192,March,2026-03-15,50.3,48.96,148.2,317.36,4.86,2037-01-10,,11.04
PRJ-0192,April,2026-04-15,75.44,77.98,236.01,319.59,5.59,2036-08-10,,5.66
PRJ-0192,May,2026-05-15,95.85,90.81,274.85,310.68,2.65,2036-03-10,,0.99
PRJ-0192,June,2026-06-15,95.85,96.77,292.89,384.88,27.17,2037-01-10,,10.94
PRJ-0192,July,2026-07-15,95.85,93.09,281.74,278.23,-8.07,2036-02-10,,0.0
PRJ-0193,Feb,2026-02-15,35.22,37.87,285.19,872.97,15.92,2031-08-22,,9.97
PRJ-0193,March,2026-03-15,47.6,52.51,395.44,860.24,14.23,2031-10-22,,12.07
PRJ-0193,April,2026-04-15,47.6,50.29,378.73,815.98,8.36,2031-11-22,,13.05
PRJ-0193,May,2026-05-15,47.6,53.67,404.2,838.56,11.35,2031-03-22,,4.72
PRJ-0193,June,2026-06-15,47.6,47.56,358.17,1025.72,36.21,2031-12-22,,14.26
PRJ-0193,July,2026-07-15,47.6,52.2,393.1,804.73,6.86,2031-07-22,,9.42
PRJ-0194,Feb,2026-02-15,0.97,0.0,0.0,1143.72,11.52,2036-05-28,,15.57
PRJ-0194,March,2026-03-15,1.94,0.62,6.32,1076.9,5.01,2036-03-28,,13.53
PRJ-0194,April,2026-04-15,2.92,4.43,45.46,1081.91,5.5,2036-03-28,,14.06
PRJ-0194,May,2026-05-15,3.89,5.03,51.63,1047.85,2.18,2036-03-28,,14.3
PRJ-0194,June,2026-06-15,4.86,6.13,62.89,1475.6,43.89,2037-03-28,,26.4
PRJ-0194,July,2026-07-15,3.7,5.8,59.44,805.08,-21.5,2035-04-28,,2.92
PRJ-0195,Feb,2026-02-15,1.59,7.72,61.24,970.14,22.29,2034-01-21,,22.35
PRJ-0195,March,2026-03-15,1.62,0.0,0.0,990.44,24.85,2034-03-21,,24.12
PRJ-0195,April,2026-04-15,2.81,1.73,13.72,968.08,22.03,2034-01-21,,22.25
PRJ-0195,May,2026-05-15,3.28,12.08,95.87,971.05,22.4,2033-11-21,,19.94
PRJ-0195,June,2026-06-15,5.57,3.12,24.75,1063.7,34.08,2033-11-21,,19.57
PRJ-0195,July,2026-07-15,6.76,11.34,89.98,866.65,9.24,2033-07-21,,15.62
PRJ-0196,Feb,2026-02-15,23.98,25.52,151.58,775.52,30.55,2031-01-25,,24.95
PRJ-0196,March,2026-03-15,47.97,47.0,279.23,764.96,28.77,2030-04-25,,16.3
PRJ-0196,April,2026-04-15,71.95,76.1,452.08,738.07,24.24,2030-01-25,,12.79
PRJ-0196,May,2026-05-15,74.62,77.81,462.25,712.57,19.95,2029-10-25,,10.06
PRJ-0196,June,2026-06-15,74.62,75.23,446.9,1079.55,81.72,2031-08-25,,32.04
PRJ-0196,July,2026-07-15,74.62,72.45,430.39,436.46,-26.53,2028-12-25,,0.0
PRJ-0197,Feb,2026-02-15,4.28,0.0,0.0,1083.36,11.61,2034-02-09,,17.82
PRJ-0197,March,2026-03-15,8.55,13.08,126.98,1064.03,9.62,2033-12-09,,15.51
PRJ-0197,April,2026-04-15,12.83,14.91,144.74,1032.41,6.36,2033-10-09,,14.42
PRJ-0197,May,2026-05-15,16.37,10.37,100.63,963.17,-0.77,2033-04-09,,8.29
PRJ-0197,June,2026-06-15,16.37,17.92,173.98,1114.84,14.85,2033-12-09,,15.88
PRJ-0197,July,2026-07-15,16.37,20.97,203.5,856.44,-11.77,2032-12-09,,4.17
PRJ-0198,Feb,2026-02-15,73.9,74.37,632.38,1157.08,36.07,2027-10-01,,16.1
PRJ-0198,March,2026-03-15,73.53,71.13,604.86,1137.21,33.73,2027-08-01,,14.43
PRJ-0198,April,2026-04-15,79.13,74.39,632.58,1067.41,25.52,2027-04-01,,10.4
PRJ-0198,May,2026-05-15,88.32,95.39,811.17,1051.57,23.66,2027-05-01,,10.76
PRJ-0198,June,2026-06-15,93.71,90.8,772.13,1510.61,77.64,2029-01-01,,30.68
PRJ-0198,July,2026-07-15,100.0,100.0,792.23,792.23,-6.84,2026-07-13,2026-07-13,1.38
PRJ-0199,Feb,2026-02-15,5.33,6.97,130.38,2213.42,18.38,2029-12-17,,16.85
PRJ-0199,March,2026-03-15,10.66,13.47,251.81,2174.5,16.3,2030-02-17,,18.66
PRJ-0199,April,2026-04-15,15.99,14.49,270.85,2182.8,16.74,2029-09-17,,14.02
PRJ-0199,May,2026-05-15,21.33,19.08,356.69,2167.29,15.91,2029-08-17,,12.99
PRJ-0199,June,2026-06-15,23.09,24.96,466.7,2422.22,29.55,2030-04-17,,20.72
PRJ-0199,July,2026-07-15,23.09,26.18,489.47,2030.71,8.61,2029-06-17,,11.42
PRJ-0200,Feb,2026-02-15,1.26,2.09,25.9,1670.15,34.85,2032-02-09,,24.45
PRJ-0200,March,2026-03-15,2.48,1.78,22.09,1580.45,27.61,2031-07-09,,17.41
PRJ-0200,April,2026-04-15,3.77,0.69,8.51,1558.29,25.82,2031-11-09,,20.51
PRJ-0200,May,2026-05-15,1.93,0.0,0.0,1459.58,17.85,2031-07-09,,17.46
PRJ-0200,June,2026-06-15,6.18,8.1,100.34,2089.61,68.72,2033-04-09,,38.19
PRJ-0200,July,2026-07-15,2.29,6.14,76.05,1036.88,-16.28,2030-11-09,,8.92
PRJ-0201,Feb,2026-02-15,11.09,11.01,190.98,2424.3,39.71,2032-10-14,,26.84
PRJ-0201,March,2026-03-15,22.18,26.98,468.15,2308.05,33.01,2032-06-14,,23.3
PRJ-0201,April,2026-04-15,33.27,35.21,610.88,2173.77,25.28,2031-11-14,,15.64
PRJ-0201,May,2026-05-15,44.37,43.22,749.88,2084.02,20.1,2031-11-14,,16.36
PRJ-0201,June,2026-06-15,55.46,63.53,1102.35,2988.0,72.2,2033-02-14,,30.97
PRJ-0201,July,2026-07-15,61.08,61.79,1072.22,1548.69,-10.75,2030-08-14,,0.95
PRJ-0202,Feb,2026-02-15,20.01,23.14,163.01,868.13,23.25,2035-05-13,,20.84
PRJ-0202,March,2026-03-15,40.02,47.92,337.57,844.47,19.89,2034-12-13,,15.95
PRJ-0202,April,2026-04-15,60.04,63.35,446.24,812.23,15.31,2034-10-13,,13.57
PRJ-0202,May,2026-05-15,80.05,84.8,597.3,809.95,14.99,2034-04-13,,7.69
PRJ-0202,June,2026-06-15,98.54,99.5,700.86,1221.2,73.37,2036-01-13,,29.2
PRJ-0202,July,2026-07-15,98.54,99.5,700.86,503.05,-28.58,2033-08-13,,0.0
PRJ-0203,Feb,2026-02-15,0.79,1.03,10.6,1168.15,13.12,2037-05-13,,16.77
PRJ-0203,March,2026-03-15,1.59,0.41,4.24,1164.58,12.78,2037-04-13,,15.8
PRJ-0203,April,2026-04-15,0.22,11.06,114.24,1168.61,13.17,2037-02-13,,14.17
PRJ-0203,May,2026-05-15,0.31,0.0,0.0,1103.78,6.89,2037-02-13,,14.17
PRJ-0203,June,2026-06-15,1.07,3.44,35.51,1288.83,24.81,2037-09-13,,20.9
PRJ-0203,July,2026-07-15,2.66,0.0,0.0,1005.44,-2.63,2036-10-13,,10.27
PRJ-0204,Feb,2026-02-15,8.96,0.0,0.0,810.63,70.91,2035-04-04,,38.19
PRJ-0204,March,2026-03-15,17.92,21.29,100.99,748.34,57.78,2034-06-04,,28.3
PRJ-0204,April,2026-04-15,26.88,39.71,188.34,724.18,52.69,2034-01-04,,22.67
PRJ-0204,May,2026-05-15,35.84,28.61,135.67,683.7,44.15,2034-02-04,,24.01
PRJ-0204,June,2026-06-15,44.8,45.32,214.93,1063.92,124.32,2036-02-04,,48.31
PRJ-0204,July,2026-07-15,53.76,47.96,227.48,299.1,-36.94,2032-02-04,,0.0
PRJ-0205,Feb,2026-02-15,0.73,0.75,18.57,2727.93,10.05,2033-12-27,,14.64
PRJ-0205,March,2026-03-15,1.47,0.0,0.0,2598.52,4.83,2033-08-27,,10.71
PRJ-0205,April,2026-04-15,2.2,8.2,203.18,2547.97,2.79,2033-09-27,,12.3
PRJ-0205,May,2026-05-15,2.94,0.0,0.0,2544.31,2.64,2033-11-27,,13.71
PRJ-0205,June,2026-06-15,3.09,1.17,28.95,2975.98,20.05,2034-04-27,,19.01
PRJ-0205,July,2026-07-15,1.05,0.0,0.0,2211.29,-10.79,2033-07-27,,9.94
PRJ-0206,Feb,2026-02-15,1.21,0.99,5.3,648.52,21.63,2034-09-22,,21.15
PRJ-0206,March,2026-03-15,2.41,0.0,0.0,636.89,19.45,2034-08-22,,19.61
PRJ-0206,April,2026-04-15,3.62,0.0,0.0,607.48,13.93,2034-04-22,,16.06
PRJ-0206,May,2026-05-15,4.83,0.0,0.0,606.66,13.78,2034-06-22,,17.65
PRJ-0206,June,2026-06-15,6.04,6.22,33.18,733.16,37.5,2034-11-22,,22.67
PRJ-0206,July,2026-07-15,7.24,11.35,60.5,485.44,-8.96,2033-05-22,,4.97
PRJ-0207,Feb,2026-02-15,7.97,8.32,164.71,3169.43,60.16,2031-06-28,,30.81
PRJ-0207,March,2026-03-15,15.93,7.13,141.01,3089.16,56.11,2031-05-28,,30.42
PRJ-0207,April,2026-04-15,23.9,29.66,586.97,2909.31,47.02,2031-01-28,,26.37
PRJ-0207,May,2026-05-15,31.87,29.33,580.33,2748.46,38.89,2030-08-28,,21.18
PRJ-0207,June,2026-06-15,39.84,36.61,724.42,3547.09,79.25,2031-11-28,,36.47
PRJ-0207,July,2026-07-15,47.8,47.56,941.08,2102.06,6.23,2029-05-28,,5.75
PRJ-0208,Feb,2026-02-15,2.15,0.0,0.0,853.54,-6.59,2031-12-22,,13.41
PRJ-0208,March,2026-03-15,4.29,6.87,62.78,863.39,-5.51,2031-07-22,,8.48
PRJ-0208,April,2026-04-15,6.44,5.5,50.29,855.97,-6.32,2031-10-22,,11.22
PRJ-0208,May,2026-05-15,8.59,5.1,46.63,868.93,-4.91,2031-09-22,,9.56
PRJ-0208,June,2026-06-15,10.73,17.3,158.11,888.59,-2.75,2031-09-22,,10.46
PRJ-0208,July,2026-07-15,12.88,15.76,143.97,896.25,-1.92,2031-06-22,,7.48
PRJ-0209,Feb,2026-02-15,41.61,49.81,213.24,443.02,3.49,2028-11-16,,5.33
PRJ-0209,March,2026-03-15,71.46,62.65,268.18,429.89,0.42,2028-10-16,,4.3
PRJ-0209,April,2026-04-15,71.46,67.17,287.53,415.02,-3.05,2028-06-16,,0.0
PRJ-0209,May,2026-05-15,71.46,74.31,318.09,407.4,-4.83,2028-11-16,,5.36
PRJ-0209,June,2026-06-15,71.46,72.33,309.65,542.28,26.68,2029-04-16,,10.18
PRJ-0209,July,2026-07-15,71.46,69.38,297.02,303.14,-29.19,2028-06-16,,0.0
PRJ-0210,Feb,2026-02-15,13.19,14.42,581.36,3921.31,-2.72,2033-01-05,,9.81
PRJ-0210,March,2026-03-15,26.39,36.17,1457.97,3779.94,-6.23,2032-12-05,,9.26
PRJ-0210,April,2026-04-15,39.58,38.48,1551.27,3724.87,-7.59,2032-07-05,,4.16
PRJ-0210,May,2026-05-15,52.77,49.97,2014.11,3751.81,-6.92,2032-07-05,,4.12
PRJ-0210,June,2026-06-15,65.97,60.71,2447.17,4814.27,19.43,2032-12-05,,8.63
PRJ-0210,July,2026-07-15,79.16,77.41,3120.34,3233.94,-19.77,2032-03-05,,0.0
PRJ-0211,Feb,2026-02-15,2.88,0.0,0.0,832.56,14.27,2035-10-19,,12.48
PRJ-0211,March,2026-03-15,2.15,7.94,57.84,827.36,13.56,2036-06-19,,19.84
PRJ-0211,April,2026-04-15,3.12,10.96,79.88,833.59,14.42,2036-03-19,,16.59
PRJ-0211,May,2026-05-15,0.69,0.0,0.0,836.83,14.86,2036-02-19,,16.09
PRJ-0211,June,2026-06-15,6.71,0.0,0.0,969.02,33.0,2036-11-19,,25.32
PRJ-0211,July,2026-07-15,4.49,1.28,9.33,762.0,4.59,2035-09-19,,10.71
PRJ-0212,Feb,2026-02-15,19.61,19.9,2783.69,19947.28,42.61,2031-10-10,,23.61
PRJ-0212,March,2026-03-15,39.22,41.41,5792.19,20188.98,44.34,2031-10-10,,24.15
PRJ-0212,April,2026-04-15,58.83,58.57,8191.9,19056.48,36.24,2031-08-10,,21.79
PRJ-0212,May,2026-05-15,78.45,71.06,9938.93,19654.82,40.52,2031-02-10,,16.14
PRJ-0212,June,2026-06-15,81.57,88.41,12366.35,22604.96,61.61,2031-10-10,,24.26
PRJ-0212,July,2026-07-15,81.57,81.7,11428.13,15446.87,10.44,2029-11-10,,0.65
PRJ-0213,Feb,2026-02-15,9.7,16.56,441.35,2770.93,3.94,2035-12-17,,11.75
PRJ-0213,March,2026-03-15,19.4,22.82,608.23,2750.94,3.19,2035-08-17,,8.14
PRJ-0213,April,2026-04-15,29.09,27.27,727.0,2713.4,1.78,2035-09-17,,8.85
PRJ-0213,May,2026-05-15,38.79,41.01,1093.22,2711.67,1.72,2035-06-17,,6.45
PRJ-0213,June,2026-06-15,41.51,47.47,1265.53,3079.0,15.5,2035-11-17,,10.78
PRJ-0213,July,2026-07-15,41.51,40.74,1086.0,2366.61,-11.23,2035-03-17,,2.96
PRJ-0214,Feb,2026-02-15,3.89,7.87,79.34,1042.59,3.37,2034-12-04,,13.13
PRJ-0214,March,2026-03-15,7.78,6.63,66.84,1039.07,3.02,2034-11-04,,12.11
PRJ-0214,April,2026-04-15,11.67,15.29,154.2,1020.59,1.19,2034-09-04,,9.63
PRJ-0214,May,2026-05-15,15.56,14.3,144.23,1057.22,4.82,2034-11-04,,11.86
PRJ-0214,June,2026-06-15,19.45,19.55,197.17,1167.8,15.79,2035-02-04,,14.6
PRJ-0214,July,2026-07-15,23.35,26.92,271.51,974.9,-3.34,2034-06-04,,6.7
PRJ-0215,Feb,2026-02-15,3.06,0.0,0.0,1987.32,24.26,2035-05-02,,19.06
PRJ-0215,March,2026-03-15,6.12,5.99,95.83,2002.3,25.19,2035-05-02,,19.11
PRJ-0215,April,2026-04-15,9.19,15.39,246.16,1958.29,22.44,2035-07-02,,21.26
PRJ-0215,May,2026-05-15,12.25,10.27,164.22,1847.2,15.5,2035-06-02,,19.58
PRJ-0215,June,2026-06-15,15.31,14.24,227.76,2235.99,39.81,2035-12-02,,25.53
PRJ-0215,July,2026-07-15,16.01,13.73,219.52,1571.43,-1.75,2034-08-02,,9.91
PRJ-0216,Feb,2026-02-15,14.79,15.0,601.77,5423.55,35.18,2035-11-18,,20.25
PRJ-0216,March,2026-03-15,29.59,34.11,1368.56,5412.39,34.91,2035-12-18,,20.51
PRJ-0216,April,2026-04-15,44.38,45.87,1840.42,5280.49,31.62,2035-05-18,,13.68
PRJ-0216,May,2026-05-15,59.17,71.58,2871.78,5241.07,30.64,2035-06-18,,15.38
PRJ-0216,June,2026-06-15,73.97,76.94,3086.83,5695.53,41.96,2035-12-18,,21.1
PRJ-0216,July,2026-07-15,83.41,74.79,3000.54,4719.59,17.64,2034-12-18,,9.29
PRJ-0217,Feb,2026-02-15,3.65,1.47,17.95,1651.89,35.14,2034-08-15,,26.83
PRJ-0217,March,2026-03-15,7.31,5.07,61.99,1653.22,35.25,2034-02-15,,21.17
PRJ-0217,April,2026-04-15,10.96,5.96,72.82,1600.67,30.95,2034-03-15,,21.74
PRJ-0217,May,2026-05-15,14.62,12.38,151.27,1628.24,33.2,2034-06-15,,25.01
PRJ-0217,June,2026-06-15,16.9,15.95,194.95,1935.39,58.33,2034-09-15,,28.23
PRJ-0217,July,2026-07-15,16.9,25.29,309.15,1435.05,17.4,2033-06-15,,12.54
PRJ-0218,Feb,2026-02-15,19.52,27.31,280.13,1220.4,18.98,2033-03-01,,16.18
PRJ-0218,March,2026-03-15,39.03,35.36,362.64,1182.22,15.26,2033-02-01,,14.61
PRJ-0218,April,2026-04-15,58.55,57.54,590.21,1173.14,14.37,2032-09-01,,10.21
PRJ-0218,May,2026-05-15,71.15,72.27,741.27,1184.49,15.48,2033-01-01,,14.01
PRJ-0218,June,2026-06-15,71.15,69.41,711.93,1404.19,36.9,2033-05-01,,18.41
PRJ-0218,July,2026-07-15,71.15,76.91,788.85,1120.37,9.23,2032-06-01,,7.02
PRJ-0219,Feb,2026-02-15,16.74,13.37,48.15,471.03,30.76,2030-04-02,,22.0
PRJ-0219,March,2026-03-15,33.48,29.54,106.41,451.32,25.28,2030-01-02,,19.21
PRJ-0219,April,2026-04-15,50.22,49.28,177.53,441.0,22.42,2029-09-02,,15.1
PRJ-0219,May,2026-05-15,66.96,68.49,246.74,423.17,17.47,2029-02-02,,8.45
PRJ-0219,June,2026-06-15,79.15,76.83,276.77,594.91,65.14,2030-10-02,,28.41
PRJ-0219,July,2026-07-15,79.15,82.38,296.75,310.4,-13.83,2028-06-02,,0.0
PRJ-0220,Feb,2026-02-15,90.24,92.74,1683.52,2377.71,30.98,2027-08-18,,16.26
PRJ-0220,March,2026-03-15,91.39,91.89,1668.08,2266.7,24.87,2026-12-18,,8.42
PRJ-0220,April,2026-04-15,100.0,100.0,2229.2,2229.2,22.8,2026-04-09,2026-04-09,0.0
PRJ-0220,May,2026-05-15,100.0,100.0,2123.47,2123.47,16.98,2026-04-09,2026-04-09,0.0
PRJ-0220,June,2026-06-15,100.0,100.0,2776.66,2776.66,52.96,2026-04-09,2026-04-09,0.0
PRJ-0220,July,2026-07-15,100.0,100.0,1738.44,1738.44,-4.23,2026-04-09,2026-04-09,0.0
PRJ-0221,Feb,2026-02-15,33.81,31.66,452.34,1769.74,23.88,2037-02-08,,17.14
PRJ-0221,March,2026-03-15,67.62,62.02,886.05,1803.14,26.22,2036-11-08,,13.83
PRJ-0221,April,2026-04-15,77.22,84.87,1212.51,1800.19,26.01,2036-08-08,,11.33
PRJ-0221,May,2026-05-15,77.22,72.15,1030.71,1821.39,27.49,2036-07-08,,10.3
PRJ-0221,June,2026-06-15,77.22,81.55,1165.04,1801.09,26.07,2036-07-08,,9.94
PRJ-0221,July,2026-07-15,77.22,71.69,1024.16,1785.36,24.97,2036-08-08,,11.11
PRJ-0222,Feb,2026-02-15,16.06,14.8,507.64,4323.86,26.07,2031-04-18,,16.0
PRJ-0222,March,2026-03-15,32.12,37.56,1288.27,4248.13,23.87,2031-04-18,,16.21
PRJ-0222,April,2026-04-15,48.18,47.8,1639.39,4314.64,25.8,2031-03-18,,15.18
PRJ-0222,May,2026-05-15,64.24,53.55,1836.65,4158.14,21.24,2030-12-18,,12.14
PRJ-0222,June,2026-06-15,74.33,80.28,2753.15,4979.14,45.18,2031-09-18,,20.82
PRJ-0222,July,2026-07-15,74.33,79.3,2719.69,3494.77,1.9,2030-03-18,,3.22
PRJ-0223,Feb,2026-02-15,0.98,7.86,218.17,3441.34,24.04,2033-02-05,,23.54
PRJ-0223,March,2026-03-15,1.77,0.0,0.0,3317.88,19.59,2032-12-05,,21.57
PRJ-0223,April,2026-04-15,0.87,2.13,59.12,3206.56,15.58,2032-07-05,,16.71
PRJ-0223,May,2026-05-15,0.08,0.0,0.0,3030.88,9.25,2032-04-05,,13.9
PRJ-0223,June,2026-06-15,2.72,3.78,104.83,5144.98,85.45,2034-07-05,,40.83
PRJ-0223,July,2026-07-15,2.05,7.21,199.98,2015.68,-27.34,2031-06-05,,4.12
PRJ-0224,Feb,2026-02-15,33.64,34.64,582.58,2504.32,48.9,2033-10-08,,25.41
PRJ-0224,March,2026-03-15,67.28,60.33,1014.63,2418.35,43.79,2033-03-08,,17.51
PRJ-0224,April,2026-04-15,77.92,69.5,1168.95,2389.81,42.09,2033-01-08,,16.29
PRJ-0224,May,2026-05-15,77.92,77.06,1296.11,2341.85,39.24,2032-12-08,,15.06
PRJ-0224,June,2026-06-15,77.92,84.82,1426.58,2612.3,55.32,2033-08-08,,23.34
PRJ-0224,July,2026-07-15,77.92,77.65,1306.01,1856.6,10.39,2032-03-08,,6.23
PRJ-0225,Feb,2026-02-15,4.14,7.61,132.93,2050.88,17.48,2035-06-25,,18.52
PRJ-0225,March,2026-03-15,8.29,13.29,232.01,2085.63,19.47,2035-08-25,,20.72
PRJ-0225,April,2026-04-15,12.43,15.46,269.92,2075.39,18.89,2035-04-25,,17.44
PRJ-0225,May,2026-05-15,16.57,14.34,250.25,2004.31,14.81,2035-02-25,,15.41
PRJ-0225,June,2026-06-15,20.72,22.31,389.42,2141.83,22.69,2035-03-25,,16.15
PRJ-0225,July,2026-07-15,24.86,26.51,462.82,1797.12,2.95,2034-09-25,,9.77
PRJ-0226,Feb,2026-02-15,15.0,17.44,83.39,498.09,4.14,2035-07-25,,12.07
PRJ-0226,March,2026-03-15,30.0,33.68,161.1,495.31,3.56,2035-05-25,,10.4
PRJ-0226,April,2026-04-15,45.01,35.62,170.38,492.2,2.91,2035-02-25,,7.04
PRJ-0226,May,2026-05-15,49.42,54.03,258.44,474.07,-0.88,2035-04-25,,8.9
PRJ-0226,June,2026-06-15,49.42,55.07,263.38,459.14,-4.01,2034-09-25,,2.32
PRJ-0226,July,2026-07-15,49.42,48.48,231.9,440.68,-7.87,2034-10-25,,2.68
PRJ-0227,Feb,2026-02-15,4.83,4.85,38.72,910.07,14.08,2029-07-18,,14.18
PRJ-0227,March,2026-03-15,9.66,9.16,73.07,907.97,13.82,2029-07-18,,14.36
PRJ-0227,April,2026-04-15,14.5,17.01,135.68,901.36,12.99,2029-07-18,,14.33
PRJ-0227,May,2026-05-15,19.33,18.66,148.89,879.2,10.21,2029-06-18,,13.24
PRJ-0227,June,2026-06-15,24.16,26.0,207.45,1084.74,35.98,2030-02-18,,20.79
PRJ-0227,July,2026-07-15,28.99,31.35,250.13,773.86,-2.99,2029-03-18,,9.81
PRJ-0228,Feb,2026-02-15,19.13,12.09,140.2,1639.07,41.35,2030-12-11,,20.97
PRJ-0228,March,2026-03-15,38.26,30.46,353.25,1590.66,37.17,2030-11-11,,19.53
PRJ-0228,April,2026-04-15,57.39,59.05,684.76,1536.24,32.48,2030-07-11,,16.2
PRJ-0228,May,2026-05-15,76.52,79.9,926.47,1436.38,23.87,2030-03-11,,11.74
PRJ-0228,June,2026-06-15,95.39,95.54,1107.86,1863.42,60.7,2031-02-11,,22.56
PRJ-0228,July,2026-07-15,95.39,98.53,1142.58,1112.94,-4.02,2029-05-11,,1.57
PRJ-0229,Feb,2026-02-15,15.79,16.68,354.02,3038.26,43.18,2033-03-14,,26.66
PRJ-0229,March,2026-03-15,31.58,31.0,657.83,2869.69,35.24,2032-08-14,,20.43
PRJ-0229,April,2026-04-15,47.38,44.86,951.96,2809.21,32.39,2032-01-14,,12.65
PRJ-0229,May,2026-05-15,63.17,62.92,1335.21,2623.23,23.63,2032-01-14,,12.82
